Date,AAPL,AGG,EFA,IAU,IEF,IWM,NVDA,QQQ,SMH,SPY,VGT,VIG,VTI,VWO
2017-08-01,38.12018966674805,87.6306381225586,52.908695220947266,25.440000534057617,89.75589752197266,125.96142578125,4.18271017074585,138.33404541015625,40.798946380615234,216.8821563720703,140.51087951660156,79.62234497070312,111.22310638427734,34.82278060913086
2017-09-01,35.96436309814453,87.131103515625,54.158260345458984,24.6200008392334,88.46627807617188,133.5787811279297,4.41691255569458,137.62440490722656,42.98214340209961,220.15960693359375,141.22630310058594,81.14613342285156,113.44792938232422,34.248958587646484
2017-10-01,39.445980072021484,87.21731567382812,55.067752838134766,24.420000076293945,88.29945373535156,134.87814331054688,5.109701633453369,144.27902221679688,46.8004150390625,226.4658203125,152.0967559814453,83.2271499633789,116.40898895263672,35.49335479736328
2017-11-01,40.101722717285156,87.08692932128906,55.447357177734375,24.5,88.04827880859375,138.8450927734375,4.958985805511475,147.12387084960938,46.17401885986328,233.38792419433594,153.75538635253906,86.95939636230469,119.93649291992188,35.37406539916992
2017-12-01,39.632293701171875,87.46874237060547,55.60552978515625,25.020000457763672,88.07603454589844,137.76980590820312,4.7841715812683105,147.70225524902344,45.05017852783203,235.01719665527344,153.49447631835938,87.7419662475586,120.73699951171875,36.51131820678711
2018-01-01,39.21074676513672,86.6968994140625,59.01662063598633,25.84000015258789,86.44774627685547,141.82940673828125,6.077254295349121,160.9725799560547,49.75716018676758,249.53155517578125,165.52392578125,92.6387710571289,127.6761245727539,39.825103759765625
2018-02-01,41.71426010131836,85.6302719116211,56.16328430175781,25.31999969482422,85.50209045410156,136.37796020507812,5.983302593231201,158.89158630371094,49.771175384521484,240.45851135253906,165.68283081054688,88.90384674072266,122.87601470947266,37.69161605834961
2018-03-01,39.452919006347656,86.20819854736328,55.69173812866211,25.459999084472656,86.49637603759766,137.72039794921875,5.729481220245361,152.16380310058594,48.71540069580078,232.93441772460938,159.75955200195312,87.36490631103516,119.97649383544922,37.539791107177734
2018-04-01,38.8603401184082,85.39138793945312,56.538936614990234,25.239999771118164,85.38030242919922,139.39303588867188,5.5639729499816895,153.1815948486328,45.38922119140625,235.0760498046875,160.05311584472656,86.9010238647461,121.00518798828125,36.57198715209961
2018-05-01,43.941864013671875,85.95669555664062,55.46794891357422,24.920000076293945,86.20652770996094,147.98464965820312,6.239119529724121,161.87147521972656,50.07483673095703,240.79049682617188,171.3343505859375,88.43746948242188,124.29811096191406,35.7153205871582
2018-06-01,43.69585037231445,86.03846740722656,53.5257682800293,24.040000915527344,86.3687515258789,148.89378356933594,5.86447286605835,163.37530517578125,47.96327209472656,241.09266662597656,169.8270721435547,88.2117919921875,124.644287109375,33.785850524902344
2018-07-01,44.91860580444336,86.02930450439453,56.146175384521484,23.479999542236328,85.9229736328125,150.80299377441406,6.061522960662842,168.3033447265625,49.46752166748047,251.14703369140625,174.75791931152344,92.8601303100586,129.3263702392578,35.35847854614258
2018-08-01,53.73284149169922,86.49950408935547,54.890872955322266,23.0,86.78453063964844,157.87318420410156,6.948247909545898,178.0323944091797,50.89236068725586,259.1636047363281,190.37872314453125,95.46139526367188,133.76535034179688,33.87580871582031
2018-09-01,53.473575592041016,85.97950744628906,55.420711517333984,22.860000610351562,85.73506927490234,153.7945098876953,6.960470676422119,177.21214294433594,49.729129791259766,259.5296630859375,190.15341186523438,96.631103515625,133.39096069335938,33.037776947021484
2018-10-01,51.84383010864258,85.40792846679688,50.91303634643555,23.34000015258789,85.4744873046875,137.25906372070312,5.221961975097656,162.27093505859375,43.660728454589844,242.68869018554688,174.59754943847656,90.89226531982422,124.09536743164062,30.860450744628906
2018-11-01,42.30226135253906,85.84976959228516,51.16573715209961,23.420000076293945,86.60017395019531,139.62860107421875,4.047932147979736,161.84097290039062,45.19768142700195,247.1903533935547,172.03591918945312,94.65387725830078,126.5940933227539,32.35211944580078
2018-12-01,37.496028900146484,87.59728240966797,47.913352966308594,24.579999923706055,88.84986877441406,122.50209045410156,3.309915542602539,147.4026336669922,40.773685455322266,224.1168975830078,157.11801147460938,85.88556671142578,114.30635070800781,31.056072235107422
