Fecha_Ejecucion,Portafolio,Aporte_mensual,Rent_Anualizada,Vol_Anual,Sharpe,Sortino,Max_Drawdown_Prom,Max_Drawdown_Peor,Valor_P5,Valor_P50,Valor_P95,Valor_Min,Valor_Max
2025-12-01 20:58:32,Conservador,200,0.0690223232888285,0.0641819125201952,1.042824592494394,1.8993707958592845,-0.0705024117130847,-0.1908538996095795,72099.92239256403,99062.1584723717,129087.60362812856,65122.76995499588,136635.5947448475
2025-12-01 20:58:32,Moderado,200,0.0918322381861924,0.1253987858547944,0.7031937655759466,1.222719790014492,-0.184239535411563,-0.4072629746185516,62309.34349180686,109918.35841320986,251661.3215504285,52018.483523989606,381503.0186145474
2025-12-01 20:58:32,Agresivo,200,0.1607219756583306,0.1769376019781734,0.8475960578707747,1.514435551260804,-0.2621753746911981,-0.561190277381353,102542.95976419748,257809.9405864105,709344.3573695692,57106.11082356567,994207.2737691147
2025-12-01 21:02:53,Conservador,200,0.06983545644726297,0.06422252470391873,1.0540707571018935,1.9402133350074091,-0.06769782962715724,-0.13129978105212015,71097.37185524058,101045.12427894268,154418.28871103172,60347.534906306064,185413.05696064135
2025-12-01 21:02:53,Moderado,200,0.08910743517923847,0.1250058377559281,0.685270407977239,1.201863921646587,-0.18896988564537515,-0.3574091082412705,67881.9663869286,130931.87139803886,263860.173618186,35372.57047519515,334593.6457890543
2025-12-01 21:02:53,Agresivo,200,0.1625734605600766,0.1797175000471388,0.8434653519147587,1.5205797788779667,-0.28859302591934677,-0.4791666546527359,93716.84091201778,241757.99095611146,598230.9266737502,69725.95426570906,1830258.4112868975
